Region 23 Avg IOU: 0.177622, Class: 0.482275, Obj: 0.028534, No Obj: 0.019272, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.252570, Class: 0.666299, Obj: 0.034101, No Obj: 0.020708, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.144019, Class: 0.476058, Obj: 0.033994, No Obj: 0.019995, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.245447, Class: 0.520861, Obj: 0.026618, No Obj: 0.019291, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.237886, Class: 0.671511, Obj: 0.044648, No Obj: 0.019680, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.146596, Class: 0.483889, Obj: 0.056204, No Obj: 0.018940, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.334999, Class: 0.577296, Obj: 0.036431, No Obj: 0.019110, .5R: 0.285714, .75R: 0.142857,  count: 7
Region 16 Avg IOU: 0.407201, Class: 0.357695, Obj: 0.112673, No Obj: 0.024457, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.243831, Class: 0.607301, Obj: 0.024448, No Obj: 0.019306, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.304703, Class: 0.766912, Obj: 0.017558, No Obj: 0.020422, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.577799, Class: 0.534018, Obj: 0.049150, No Obj: 0.023108, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.218826, Class: 0.601777, Obj: 0.067425, No Obj: 0.020415, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 23 Avg IOU: 0.150796, Class: 0.648549, Obj: 0.022168, No Obj: 0.019021, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.263736, Class: 0.554962, Obj: 0.031386, No Obj: 0.019280, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.226963, Class: 0.503801, Obj: 0.058526, No Obj: 0.019078, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.258803, Class: 0.540765, Obj: 0.073369, No Obj: 0.023686, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.195226, Class: 0.638023, Obj: 0.021017, No Obj: 0.020412, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.292307, Class: 0.595811, Obj: 0.057157, No Obj: 0.019536, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.230541, Class: 0.592899, Obj: 0.051183, No Obj: 0.018722, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.415364, Class: 0.525922, Obj: 0.028830, No Obj: 0.027734, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.175469, Class: 0.715920, Obj: 0.020377, No Obj: 0.022341, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.216386, Class: 0.648225, Obj: 0.036813, No Obj: 0.020139, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.317454, Class: 0.367740, Obj: 0.022117, No Obj: 0.019410, .5R: 0.285714, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.234082, Class: 0.681266, Obj: 0.030350, No Obj: 0.018771, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.169161, Class: 0.594284, Obj: 0.027402, No Obj: 0.019069, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.257529, Class: 0.397680, Obj: 0.038247, No Obj: 0.024678, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.198154, Class: 0.715291, Obj: 0.023387, No Obj: 0.019696, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.263149, Class: 0.401837, Obj: 0.037736, No Obj: 0.019044, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.400928, Class: 0.463278, Obj: 0.132707, No Obj: 0.023301, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.201731, Class: 0.500208, Obj: 0.039580, No Obj: 0.019129, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.323066, Class: 0.506082, Obj: 0.028139, No Obj: 0.018980, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.232812, Class: 0.654549, Obj: 0.027246, No Obj: 0.019215, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.322633, Class: 0.620392, Obj: 0.048520, No Obj: 0.018939, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.330550, Class: 0.637683, Obj: 0.031236, No Obj: 0.018327, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.146197, Class: 0.506569, Obj: 0.038855, No Obj: 0.019426, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.199160, Class: 0.614521, Obj: 0.027676, No Obj: 0.020706, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.344470, Class: 0.665405, Obj: 0.020731, No Obj: 0.018567, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.225300, Class: 0.799809, Obj: 0.022661, No Obj: 0.019459, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.281242, Class: 0.577935, Obj: 0.027345, No Obj: 0.019639, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.292657, Class: 0.505712, Obj: 0.030387, No Obj: 0.018621, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.174628, Class: 0.546347, Obj: 0.018115, No Obj: 0.019151, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.183648, Class: 0.563906, Obj: 0.013704, No Obj: 0.018854, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.107380, Class: 0.742315, Obj: 0.049744, No Obj: 0.023236, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.152503, Class: 0.504191, Obj: 0.035175, No Obj: 0.019198, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 23 Avg IOU: 0.245245, Class: 0.617356, Obj: 0.028515, No Obj: 0.019283, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.089958, Class: 0.560992, Obj: 0.015484, No Obj: 0.019724, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.273855, Class: 0.419738, Obj: 0.022076, No Obj: 0.017907, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.303666, Class: 0.607712, Obj: 0.028755, No Obj: 0.018690, .5R: 0.125000, .75R: 0.125000,  count: 8
Region 23 Avg IOU: 0.372169, Class: 0.752327, Obj: 0.011400, No Obj: 0.019360, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.347078, Class: 0.503597, Obj: 0.016704, No Obj: 0.018873, .5R: 0.400000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.122429, Class: 0.603302, Obj: 0.042466, No Obj: 0.019049, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.319606, Class: 0.568755, Obj: 0.020027, No Obj: 0.018832, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.226888, Class: 0.654244, Obj: 0.024836, No Obj: 0.019259, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.298737, Class: 0.645003, Obj: 0.028535, No Obj: 0.018662, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.219902, Class: 0.522106, Obj: 0.024255, No Obj: 0.018491, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.219495, Class: 0.658333, Obj: 0.039395, No Obj: 0.019517, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 16 Avg IOU: 0.200836, Class: 0.232830, Obj: 0.047927, No Obj: 0.022839, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.157397, Class: 0.546861, Obj: 0.021018, No Obj: 0.018824, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.406569, Class: 0.389066, Obj: 0.029077, No Obj: 0.018834, .5R: 0.200000, .75R: 0.200000,  count: 5
Region 23 Avg IOU: 0.222085, Class: 0.605696, Obj: 0.030451, No Obj: 0.018616, .5R: 0.250000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.189090, Class: 0.600528, Obj: 0.037731, No Obj: 0.018552, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.238598, Class: 0.530740, Obj: 0.035965, No Obj: 0.017822, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 16 Avg IOU: 0.362435, Class: 0.819238, Obj: 0.058862, No Obj: 0.023119, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.351108, Class: 0.512137, Obj: 0.013550, No Obj: 0.017645, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.257928, Class: 0.435309, Obj: 0.035081, No Obj: 0.018543, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.268785, Class: 0.680239, Obj: 0.030335, No Obj: 0.017750, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.157787, Class: 0.518162, Obj: 0.035359, No Obj: 0.018478, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.293425, Class: 0.546396, Obj: 0.029776, No Obj: 0.018958, .5R: 0.400000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.282850, Class: 0.591368, Obj: 0.007775, No Obj: 0.018793, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.242096, Class: 0.427691, Obj: 0.026185, No Obj: 0.018041, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.227720, Class: 0.524418, Obj: 0.034238, No Obj: 0.018348, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.302220, Class: 0.644391, Obj: 0.024813, No Obj: 0.018545, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.175424, Class: 0.691309, Obj: 0.009254, No Obj: 0.019279, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.169168, Class: 0.599711, Obj: 0.025453, No Obj: 0.018494, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.200822, Class: 0.440308, Obj: 0.026878, No Obj: 0.018077, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.225938, Class: 0.620439, Obj: 0.048163, No Obj: 0.018256, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.201605, Class: 0.420247, Obj: 0.047167, No Obj: 0.017328, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.263000, Class: 0.415039, Obj: 0.026053, No Obj: 0.017715, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.409812, Class: 0.615812, Obj: 0.024699, No Obj: 0.017944, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.352192, Class: 0.605781, Obj: 0.030185, No Obj: 0.018840, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.256579, Class: 0.611043, Obj: 0.021384, No Obj: 0.017814, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.205358, Class: 0.400491, Obj: 0.036973, No Obj: 0.018071, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.239132, Class: 0.633244, Obj: 0.045963, No Obj: 0.018677, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.232076, Class: 0.720009, Obj: 0.051298, No Obj: 0.023691, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.186227, Class: 0.606753, Obj: 0.032939, No Obj: 0.018730, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 23 Avg IOU: 0.211431, Class: 0.366931, Obj: 0.047360, No Obj: 0.018808, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.232009, Class: 0.680669, Obj: 0.035582, No Obj: 0.018270, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.220011, Class: 0.526394, Obj: 0.028769, No Obj: 0.018975, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.297361, Class: 0.557792, Obj: 0.015901, No Obj: 0.018191, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.153338, Class: 0.692363, Obj: 0.022888, No Obj: 0.019292, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.083699, Class: 0.412399, Obj: 0.015766, No Obj: 0.018100, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.191364, Class: 0.634443, Obj: 0.043507, No Obj: 0.017985, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.213778, Class: 0.551605, Obj: 0.060653, No Obj: 0.018350, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.252546, Class: 0.552819, Obj: 0.028403, No Obj: 0.018193, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.207605, Class: 0.525177, Obj: 0.030858, No Obj: 0.017389, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.244947, Class: 0.520487, Obj: 0.021275, No Obj: 0.017526, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.281520, Class: 0.552331, Obj: 0.030191, No Obj: 0.018680, .5R: 0.142857, .75R: 0.142857,  count: 7
Region 23 Avg IOU: 0.330159, Class: 0.503827, Obj: 0.037038, No Obj: 0.018403, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.253366, Class: 0.552407, Obj: 0.029116, No Obj: 0.017682, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.244913, Class: 0.758331, Obj: 0.015187, No Obj: 0.018450, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.203546, Class: 0.671772, Obj: 0.034382, No Obj: 0.019086, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.260504, Class: 0.435743, Obj: 0.045614, No Obj: 0.016942, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.242181, Class: 0.537157, Obj: 0.034855, No Obj: 0.018322, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.234088, Class: 0.493751, Obj: 0.037709, No Obj: 0.017512, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.267526, Class: 0.453621, Obj: 0.025830, No Obj: 0.017642, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.215158, Class: 0.412061, Obj: 0.044466, No Obj: 0.017394, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.205648, Class: 0.689717, Obj: 0.033961, No Obj: 0.017636, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.285058, Class: 0.598325, Obj: 0.043571, No Obj: 0.018538, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.259858, Class: 0.596934, Obj: 0.034043, No Obj: 0.017610, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.192134, Class: 0.562263, Obj: 0.025435, No Obj: 0.017088, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.227663, Class: 0.511304, Obj: 0.024375, No Obj: 0.017200, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.232967, Class: 0.538012, Obj: 0.042879, No Obj: 0.017243, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.125436, Class: 0.731384, Obj: 0.098540, No Obj: 0.022112, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.156271, Class: 0.652605, Obj: 0.029200, No Obj: 0.018803, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 23 Avg IOU: 0.180888, Class: 0.644017, Obj: 0.042253, No Obj: 0.017521, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.207766, Class: 0.429212, Obj: 0.057556, No Obj: 0.017930, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.213494, Class: 0.504782, Obj: 0.042977, No Obj: 0.017495, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.274642, Class: 0.554481, Obj: 0.038225, No Obj: 0.021989, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.252145, Class: 0.501599, Obj: 0.020751, No Obj: 0.017090, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 16 Avg IOU: 0.437207, Class: 0.282763, Obj: 0.013650, No Obj: 0.022441, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.161204, Class: 0.693078, Obj: 0.031892, No Obj: 0.017520, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 23 Avg IOU: 0.182290, Class: 0.689817, Obj: 0.043738, No Obj: 0.016920, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.302354, Class: 0.520571, Obj: 0.017883, No Obj: 0.017870, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.165309, Class: 0.667029, Obj: 0.040405, No Obj: 0.017250, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.230515, Class: 0.564867, Obj: 0.027788, No Obj: 0.016926, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.270712, Class: 0.574184, Obj: 0.027037, No Obj: 0.016912, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.299001, Class: 0.537295, Obj: 0.039056, No Obj: 0.016952, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.346538, Class: 0.696418, Obj: 0.022720, No Obj: 0.017251, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.230287, Class: 0.702815, Obj: 0.013863, No Obj: 0.017466, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.343268, Class: 0.516827, Obj: 0.013685, No Obj: 0.017055, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.207030, Class: 0.661257, Obj: 0.024856, No Obj: 0.016768, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.277246, Class: 0.604286, Obj: 0.026534, No Obj: 0.016878, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.259153, Class: 0.572005, Obj: 0.024567, No Obj: 0.016612, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.292576, Class: 0.619178, Obj: 0.036781, No Obj: 0.017480, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.183495, Class: 0.614177, Obj: 0.025049, No Obj: 0.017315, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.130718, Class: 0.643018, Obj: 0.025830, No Obj: 0.017579, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.367457, Class: 0.578178, Obj: 0.042891, No Obj: 0.017071, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.198404, Class: 0.611665, Obj: 0.029173, No Obj: 0.017170, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.243033, Class: 0.569149, Obj: 0.023554, No Obj: 0.017889, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.284581, Class: 0.502611, Obj: 0.022607, No Obj: 0.016939, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.125081, Class: 0.671221, Obj: 0.036670, No Obj: 0.017002, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.114838, Class: 0.653330, Obj: 0.021848, No Obj: 0.017139, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.120394, Class: 0.565645, Obj: 0.025688, No Obj: 0.016779, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.266365, Class: 0.630177, Obj: 0.038218, No Obj: 0.017108, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.295934, Class: 0.492365, Obj: 0.026736, No Obj: 0.016691, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.292160, Class: 0.581371, Obj: 0.032465, No Obj: 0.015958, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.169917, Class: 0.562688, Obj: 0.044509, No Obj: 0.016685, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.233594, Class: 0.690035, Obj: 0.037883, No Obj: 0.016660, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.256487, Class: 0.510077, Obj: 0.056064, No Obj: 0.016355, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.308130, Class: 0.616790, Obj: 0.017705, No Obj: 0.017781, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.403359, Class: 0.580804, Obj: 0.046001, No Obj: 0.016764, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.329223, Class: 0.602372, Obj: 0.050028, No Obj: 0.016184, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.351493, Class: 0.588275, Obj: 0.026847, No Obj: 0.016709, .5R: 0.285714, .75R: 0.142857,  count: 7
Region 23 Avg IOU: 0.104394, Class: 0.685701, Obj: 0.031115, No Obj: 0.017436, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.275092, Class: 0.535733, Obj: 0.023567, No Obj: 0.017434, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 16 Avg IOU: 0.756867, Class: 0.674093, Obj: 0.031678, No Obj: 0.021331, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 23 Avg IOU: 0.192217, Class: 0.560904, Obj: 0.046322, No Obj: 0.017101, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.281633, Class: 0.577186, Obj: 0.028286, No Obj: 0.016365, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.205029, Class: 0.661433, Obj: 0.046571, No Obj: 0.016852, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.306115, Class: 0.642988, Obj: 0.022596, No Obj: 0.016582, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.268055, Class: 0.509805, Obj: 0.034961, No Obj: 0.016631, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.172949, Class: 0.469474, Obj: 0.032339, No Obj: 0.016411, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.225907, Class: 0.598492, Obj: 0.027266, No Obj: 0.016481, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.366794, Class: 0.586426, Obj: 0.014307, No Obj: 0.016138, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.248697, Class: 0.778125, Obj: 0.023317, No Obj: 0.016995, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.338789, Class: 0.616683, Obj: 0.011236, No Obj: 0.016572, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.242509, Class: 0.596611, Obj: 0.026363, No Obj: 0.016508, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.302190, Class: 0.631747, Obj: 0.038392, No Obj: 0.016199, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.182919, Class: 0.590517, Obj: 0.024710, No Obj: 0.016816, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.263195, Class: 0.729387, Obj: 0.038861, No Obj: 0.016419, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.388199, Class: 0.561739, Obj: 0.034554, No Obj: 0.015613, .5R: 0.200000, .75R: 0.200000,  count: 5
Region 23 Avg IOU: 0.235860, Class: 0.668046, Obj: 0.031440, No Obj: 0.016520, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.278822, Class: 0.492273, Obj: 0.025337, No Obj: 0.016205, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.184097, Class: 0.549910, Obj: 0.033897, No Obj: 0.015587, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.346831, Class: 0.496568, Obj: 0.030833, No Obj: 0.016520, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 23 Avg IOU: 0.232887, Class: 0.622690, Obj: 0.012892, No Obj: 0.016254, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 16 Avg IOU: 0.459001, Class: 0.647532, Obj: 0.014160, No Obj: 0.020990, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 23 Avg IOU: 0.320948, Class: 0.537299, Obj: 0.016352, No Obj: 0.017084, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 23 Avg IOU: 0.162297, Class: 0.559015, Obj: 0.033066, No Obj: 0.016337, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.246199, Class: 0.532144, Obj: 0.027726, No Obj: 0.015900, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.309464, Class: 0.448222, Obj: 0.024721, No Obj: 0.015363, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 23 Avg IOU: 0.282750, Class: 0.463522, Obj: 0.054465, No Obj: 0.015876, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 23 Avg IOU: 0.111215, Class: 0.593998, Obj: 0.031040, No Obj: 0.016658, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.228070, Class: 0.594202, Obj: 0.021312, No Obj: 0.016419, .5R: 0.166667, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.306816, Class: 0.492965, Obj: 0.053212, No Obj: 0.015592, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.366964, Class: 0.618745, Obj: 0.041747, No Obj: 0.015893, .5R: 0.285714, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.126447, Class: 0.569035, Obj: 0.017854, No Obj: 0.017133, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 23 Avg IOU: 0.288467, Class: 0.521701, Obj: 0.028734, No Obj: 0.016001, .5R: 0.142857, .75R: 0.000000,  count: 7
Region 23 Avg IOU: 0.303875, Class: 0.635233, Obj: 0.009054, No Obj: 0.015768, .5R: 0.000000, .75R: 0.000000,  count: 4
