334: 2.860212, 3.402903 avg, 0.000012 rate, 0.513050 seconds, 21376 images
335: 4.091329, 3.471746 avg, 0.000013 rate, 0.608508 seconds, 21440 images
336: 3.442173, 3.468788 avg, 0.000013 rate, 0.603089 seconds, 21504 images
337: 3.361085, 3.458018 avg, 0.000013 rate, 0.531131 seconds, 21568 images
338: 3.467169, 3.458933 avg, 0.000013 rate, 0.466556 seconds, 21632 images
339: 3.360054, 3.449045 avg, 0.000013 rate, 0.532890 seconds, 21696 images
340: 3.268981, 3.431039 avg, 0.000013 rate, 0.489614 seconds, 21760 images
341: 2.900115, 3.377947 avg, 0.000014 rate, 0.614536 seconds, 21824 images
342: 3.071148, 3.347267 avg, 0.000014 rate, 0.498323 seconds, 21888 images
343: 3.184600, 3.331000 avg, 0.000014 rate, 0.630389 seconds, 21952 images
344: 2.976365, 3.295536 avg, 0.000014 rate, 0.485012 seconds, 22016 images
345: 3.181140, 3.284097 avg, 0.000014 rate, 0.627482 seconds, 22080 images
346: 3.211915, 3.276879 avg, 0.000014 rate, 0.598867 seconds, 22144 images
347: 2.774264, 3.226617 avg, 0.000014 rate, 0.511840 seconds, 22208 images
348: 3.060509, 3.210006 avg, 0.000015 rate, 0.461688 seconds, 22272 images
349: 2.860322, 3.175038 avg, 0.000015 rate, 0.621436 seconds, 22336 images
350: 2.852781, 3.142812 avg, 0.000015 rate, 0.504545 seconds, 22400 images
351: 3.043766, 3.132908 avg, 0.000015 rate, 0.508955 seconds, 22464 images
352: 3.074675, 3.127084 avg, 0.000015 rate, 0.631510 seconds, 22528 images
353: 3.327457, 3.147121 avg, 0.000016 rate, 0.478818 seconds, 22592 images
354: 3.048390, 3.137248 avg, 0.000016 rate, 0.473258 seconds, 22656 images
355: 2.501158, 3.073639 avg, 0.000016 rate, 0.615679 seconds, 22720 images
356: 3.262967, 3.092572 avg, 0.000016 rate, 0.627157 seconds, 22784 images
357: 2.920062, 3.075321 avg, 0.000016 rate, 0.465079 seconds, 22848 images
358: 2.767370, 3.044526 avg, 0.000016 rate, 0.643290 seconds, 22912 images
359: 2.919686, 3.032042 avg, 0.000017 rate, 0.459224 seconds, 22976 images
360: 3.378451, 3.066683 avg, 0.000017 rate, 0.506482 seconds, 23040 images
361: 2.526780, 3.012692 avg, 0.000017 rate, 0.600250 seconds, 23104 images
362: 3.206353, 3.032058 avg, 0.000017 rate, 0.500353 seconds, 23168 images
363: 2.874311, 3.016284 avg, 0.000017 rate, 0.541782 seconds, 23232 images
364: 2.372179, 2.951873 avg, 0.000018 rate, 0.604651 seconds, 23296 images
365: 2.460625, 2.902749 avg, 0.000018 rate, 0.623346 seconds, 23360 images
366: 3.138965, 2.926370 avg, 0.000018 rate, 0.618820 seconds, 23424 images
367: 2.867390, 2.920472 avg, 0.000018 rate, 0.469129 seconds, 23488 images
368: 3.122490, 2.940674 avg, 0.000018 rate, 0.523877 seconds, 23552 images
369: 2.801484, 2.926755 avg, 0.000019 rate, 0.632760 seconds, 23616 images
370: 2.875251, 2.921605 avg, 0.000019 rate, 0.594233 seconds, 23680 images
371: 2.893399, 2.918784 avg, 0.000019 rate, 0.491153 seconds, 23744 images
372: 2.978400, 2.924746 avg, 0.000019 rate, 0.465374 seconds, 23808 images
373: 2.780082, 2.910280 avg, 0.000019 rate, 0.627503 seconds, 23872 images
374: 2.551057, 2.874357 avg, 0.000020 rate, 0.623421 seconds, 23936 images
375: 3.015348, 2.888456 avg, 0.000020 rate, 0.473368 seconds, 24000 images
376: 2.850949, 2.884706 avg, 0.000020 rate, 0.629565 seconds, 24064 images
377: 2.563218, 2.852557 avg, 0.000020 rate, 0.467146 seconds, 24128 images
378: 2.954339, 2.862735 avg, 0.000020 rate, 0.494155 seconds, 24192 images
379: 2.832352, 2.859697 avg, 0.000021 rate, 0.616026 seconds, 24256 images
380: 2.711999, 2.844927 avg, 0.000021 rate, 0.606608 seconds, 24320 images
381: 2.912565, 2.851691 avg, 0.000021 rate, 0.480196 seconds, 24384 images
382: 2.625821, 2.829103 avg, 0.000021 rate, 0.466608 seconds, 24448 images
383: 2.654541, 2.811647 avg, 0.000022 rate, 0.493402 seconds, 24512 images
384: 2.386355, 2.769118 avg, 0.000022 rate, 0.590084 seconds, 24576 images
385: 2.802146, 2.772421 avg, 0.000022 rate, 0.615777 seconds, 24640 images
386: 2.690037, 2.764182 avg, 0.000022 rate, 0.628742 seconds, 24704 images
387: 3.237794, 2.811543 avg, 0.000022 rate, 0.587022 seconds, 24768 images
388: 2.337456, 2.764135 avg, 0.000023 rate, 0.460151 seconds, 24832 images
389: 2.312952, 2.719017 avg, 0.000023 rate, 0.635779 seconds, 24896 images
390: 2.669042, 2.714019 avg, 0.000023 rate, 0.583945 seconds, 24960 images
391: 2.661022, 2.708719 avg, 0.000023 rate, 0.595072 seconds, 25024 images
392: 2.471917, 2.685039 avg, 0.000024 rate, 0.490324 seconds, 25088 images
393: 2.733775, 2.689913 avg, 0.000024 rate, 0.568930 seconds, 25152 images
394: 2.599360, 2.680858 avg, 0.000024 rate, 0.454916 seconds, 25216 images
395: 2.501313, 2.662903 avg, 0.000024 rate, 0.543618 seconds, 25280 images
396: 2.763531, 2.672966 avg, 0.000025 rate, 0.587712 seconds, 25344 images
397: 2.269953, 2.632664 avg, 0.000025 rate, 0.524796 seconds, 25408 images
398: 2.528957, 2.622294 avg, 0.000025 rate, 0.503158 seconds, 25472 images
399: 2.552832, 2.615348 avg, 0.000025 rate, 0.631361 seconds, 25536 images
400: 2.431945, 2.597008 avg, 0.000026 rate, 0.605031 seconds, 25600 images
401: 2.680151, 2.605322 avg, 0.000026 rate, 0.607179 seconds, 25664 images
402: 2.829028, 2.627692 avg, 0.000026 rate, 0.594743 seconds, 25728 images
403: 2.484415, 2.613365 avg, 0.000026 rate, 0.430852 seconds, 25792 images
404: 2.274420, 2.579470 avg, 0.000027 rate, 0.491700 seconds, 25856 images
405: 2.318854, 2.553409 avg, 0.000027 rate, 0.614434 seconds, 25920 images
406: 2.569129, 2.554981 avg, 0.000027 rate, 0.610640 seconds, 25984 images
407: 2.385164, 2.537999 avg, 0.000027 rate, 0.477099 seconds, 26048 images
408: 2.189019, 2.503101 avg, 0.000028 rate, 0.625187 seconds, 26112 images
409: 2.365298, 2.489321 avg, 0.000028 rate, 0.514114 seconds, 26176 images
410: 2.449407, 2.485329 avg, 0.000028 rate, 0.601226 seconds, 26240 images
411: 2.371907, 2.473987 avg, 0.000029 rate, 0.509407 seconds, 26304 images
412: 2.638501, 2.490438 avg, 0.000029 rate, 0.525003 seconds, 26368 images
413: 2.744568, 2.515851 avg, 0.000029 rate, 0.592715 seconds, 26432 images
414: 2.411730, 2.505439 avg, 0.000029 rate, 0.609713 seconds, 26496 images
415: 2.267572, 2.481652 avg, 0.000030 rate, 0.431344 seconds, 26560 images
416: 2.322806, 2.465768 avg, 0.000030 rate, 0.475420 seconds, 26624 images
417: 2.366374, 2.455828 avg, 0.000030 rate, 0.619319 seconds, 26688 images
418: 2.412717, 2.451517 avg, 0.000031 rate, 0.618733 seconds, 26752 images
419: 2.348248, 2.441190 avg, 0.000031 rate, 0.514559 seconds, 26816 images
420: 2.242043, 2.421275 avg, 0.000031 rate, 0.555998 seconds, 26880 images
421: 2.174921, 2.396640 avg, 0.000031 rate, 0.525424 seconds, 26944 images
422: 2.450006, 2.401976 avg, 0.000032 rate, 0.481237 seconds, 27008 images
423: 2.229109, 2.384690 avg, 0.000032 rate, 0.607319 seconds, 27072 images
424: 2.590436, 2.405264 avg, 0.000032 rate, 0.620558 seconds, 27136 images
425: 2.323150, 2.397053 avg, 0.000033 rate, 0.557573 seconds, 27200 images
426: 2.235984, 2.380946 avg, 0.000033 rate, 0.494313 seconds, 27264 images
427: 2.514270, 2.394278 avg, 0.000033 rate, 0.615310 seconds, 27328 images
428: 2.164944, 2.371345 avg, 0.000034 rate, 0.469524 seconds, 27392 images
429: 2.126952, 2.346905 avg, 0.000034 rate, 0.490026 seconds, 27456 images
430: 2.524677, 2.364683 avg, 0.000034 rate, 0.624831 seconds, 27520 images
431: 2.457196, 2.373934 avg, 0.000035 rate, 0.629144 seconds, 27584 images
432: 2.215765, 2.358117 avg, 0.000035 rate, 0.459789 seconds, 27648 images
433: 2.142306, 2.336536 avg, 0.000035 rate, 0.497037 seconds, 27712 images
434: 2.093365, 2.312219 avg, 0.000035 rate, 0.530199 seconds, 27776 images
435: 2.222456, 2.303243 avg, 0.000036 rate, 0.614382 seconds, 27840 images
436: 2.332004, 2.306119 avg, 0.000036 rate, 0.625747 seconds, 27904 images
437: 2.355294, 2.311036 avg, 0.000036 rate, 0.599177 seconds, 27968 images
438: 2.348618, 2.314795 avg, 0.000037 rate, 0.584736 seconds, 28032 images
439: 2.123047, 2.295620 avg, 0.000037 rate, 0.481230 seconds, 28096 images
440: 2.344824, 2.300540 avg, 0.000037 rate, 0.452306 seconds, 28160 images
441: 2.497206, 2.320207 avg, 0.000038 rate, 0.575064 seconds, 28224 images
442: 2.390116, 2.327198 avg, 0.000038 rate, 0.469828 seconds, 28288 images
443: 2.227857, 2.317264 avg, 0.000039 rate, 0.456478 seconds, 28352 images
444: 2.196251, 2.305162 avg, 0.000039 rate, 0.609671 seconds, 28416 images
445: 2.202034, 2.294850 avg, 0.000039 rate, 0.556935 seconds, 28480 images
446: 2.492319, 2.314597 avg, 0.000040 rate, 0.530653 seconds, 28544 images
447: 1.890332, 2.272170 avg, 0.000040 rate, 0.471214 seconds, 28608 images
448: 1.929708, 2.237924 avg, 0.000040 rate, 0.622992 seconds, 28672 images
449: 2.186177, 2.232749 avg, 0.000041 rate, 0.550478 seconds, 28736 images
450: 2.212445, 2.230719 avg, 0.000041 rate, 0.611227 seconds, 28800 images
451: 2.036756, 2.211323 avg, 0.000041 rate, 0.488172 seconds, 28864 images
452: 1.955844, 2.185775 avg, 0.000042 rate, 0.624835 seconds, 28928 images
453: 1.777424, 2.144939 avg, 0.000042 rate, 0.594204 seconds, 28992 images
454: 2.295709, 2.160016 avg, 0.000042 rate, 0.489962 seconds, 29056 images
455: 1.960358, 2.140050 avg, 0.000043 rate, 0.612853 seconds, 29120 images
456: 2.135714, 2.139617 avg, 0.000043 rate, 0.472062 seconds, 29184 images
457: 2.224130, 2.148068 avg, 0.000044 rate, 0.491153 seconds, 29248 images
458: 1.898507, 2.123112 avg, 0.000044 rate, 0.455603 seconds, 29312 images
459: 1.911663, 2.101967 avg, 0.000044 rate, 0.595590 seconds, 29376 images
460: 2.364226, 2.128193 avg, 0.000045 rate, 0.622582 seconds, 29440 images
461: 1.923570, 2.107730 avg, 0.000045 rate, 0.491214 seconds, 29504 images
462: 2.169715, 2.113929 avg, 0.000046 rate, 0.484336 seconds, 29568 images
463: 1.826759, 2.085212 avg, 0.000046 rate, 0.506851 seconds, 29632 images
464: 1.861248, 2.062815 avg, 0.000046 rate, 0.600524 seconds, 29696 images
465: 2.066115, 2.063145 avg, 0.000047 rate, 0.616386 seconds, 29760 images
466: 2.272462, 2.084077 avg, 0.000047 rate, 0.600156 seconds, 29824 images
467: 1.765002, 2.052170 avg, 0.000048 rate, 0.560362 seconds, 29888 images
468: 2.016250, 2.048578 avg, 0.000048 rate, 0.611152 seconds, 29952 images
469: 1.753180, 2.019038 avg, 0.000048 rate, 0.594460 seconds, 30016 images
470: 2.148508, 2.031985 avg, 0.000049 rate, 0.476353 seconds, 30080 images
471: 2.061527, 2.034939 avg, 0.000049 rate, 0.477098 seconds, 30144 images
472: 1.726645, 2.004110 avg, 0.000050 rate, 0.594540 seconds, 30208 images
473: 1.829442, 1.986643 avg, 0.000050 rate, 0.489946 seconds, 30272 images
474: 2.062793, 1.994258 avg, 0.000050 rate, 0.600155 seconds, 30336 images
475: 1.863957, 1.981228 avg, 0.000051 rate, 0.518507 seconds, 30400 images
476: 1.573742, 1.940479 avg, 0.000051 rate, 0.690123 seconds, 30464 images
477: 1.904094, 1.936841 avg, 0.000052 rate, 0.501815 seconds, 30528 images
478: 1.570000, 1.900157 avg, 0.000052 rate, 0.466340 seconds, 30592 images
479: 2.036479, 1.913789 avg, 0.000053 rate, 0.596124 seconds, 30656 images
480: 1.894777, 1.911888 avg, 0.000053 rate, 0.610636 seconds, 30720 images
481: 1.683195, 1.889018 avg, 0.000054 rate, 0.569797 seconds, 30784 images
482: 1.735894, 1.873706 avg, 0.000054 rate, 0.606792 seconds, 30848 images
483: 1.728262, 1.859162 avg, 0.000054 rate, 0.525647 seconds, 30912 images
484: 1.786747, 1.851920 avg, 0.000055 rate, 0.604827 seconds, 30976 images
485: 2.059771, 1.872705 avg, 0.000055 rate, 0.463454 seconds, 31040 images
486: 1.539352, 1.839370 avg, 0.000056 rate, 0.497013 seconds, 31104 images
487: 1.567817, 1.812215 avg, 0.000056 rate, 0.462665 seconds, 31168 images
488: 1.696621, 1.800655 avg, 0.000057 rate, 0.614834 seconds, 31232 images
489: 1.378539, 1.758444 avg, 0.000057 rate, 0.458191 seconds, 31296 images
490: 1.734195, 1.756019 avg, 0.000058 rate, 0.664468 seconds, 31360 images
491: 1.517765, 1.732193 avg, 0.000058 rate, 0.475436 seconds, 31424 images
492: 2.086465, 1.767621 avg, 0.000059 rate, 0.639695 seconds, 31488 images
493: 1.741082, 1.764967 avg, 0.000059 rate, 0.601287 seconds, 31552 images
494: 1.450310, 1.733501 avg, 0.000060 rate, 0.492520 seconds, 31616 images
495: 1.689857, 1.729137 avg, 0.000060 rate, 0.488950 seconds, 31680 images
496: 1.433799, 1.699603 avg, 0.000061 rate, 0.623627 seconds, 31744 images
497: 1.835071, 1.713150 avg, 0.000061 rate, 0.613793 seconds, 31808 images
498: 1.825679, 1.724403 avg, 0.000062 rate, 0.468369 seconds, 31872 images
499: 1.420528, 1.694015 avg, 0.000062 rate, 0.544656 seconds, 31936 images
500: 1.803714, 1.704985 avg, 0.000063 rate, 0.531956 seconds, 32000 images
501: 1.701844, 1.704671 avg, 0.000063 rate, 0.606929 seconds, 32064 images
502: 1.744005, 1.708604 avg, 0.000064 rate, 0.586316 seconds, 32128 images
503: 1.707173, 1.708461 avg, 0.000064 rate, 0.414934 seconds, 32192 images
504: 2.031083, 1.740723 avg, 0.000065 rate, 0.474418 seconds, 32256 images
505: 1.440277, 1.710679 avg, 0.000065 rate, 0.615134 seconds, 32320 images
506: 1.665159, 1.706127 avg, 0.000066 rate, 0.614473 seconds, 32384 images
507: 1.843943, 1.719908 avg, 0.000066 rate, 0.491718 seconds, 32448 images
508: 1.826745, 1.730592 avg, 0.000067 rate, 0.508513 seconds, 32512 images
509: 1.543241, 1.711857 avg, 0.000067 rate, 0.474693 seconds, 32576 images
510: 1.755278, 1.716199 avg, 0.000068 rate, 0.610347 seconds, 32640 images
511: 1.643273, 1.708906 avg, 0.000068 rate, 0.612430 seconds, 32704 images
512: 1.621068, 1.700123 avg, 0.000069 rate, 0.608890 seconds, 32768 images
513: 1.572582, 1.687369 avg, 0.000069 rate, 0.607420 seconds, 32832 images
514: 1.850819, 1.703714 avg, 0.000070 rate, 0.599128 seconds, 32896 images
515: 1.637104, 1.697053 avg, 0.000070 rate, 0.452675 seconds, 32960 images
516: 1.578338, 1.685181 avg, 0.000071 rate, 0.630478 seconds, 33024 images
517: 1.428108, 1.659474 avg, 0.000071 rate, 0.544514 seconds, 33088 images
518: 1.759653, 1.669492 avg, 0.000072 rate, 0.589982 seconds, 33152 images
519: 1.689165, 1.671459 avg, 0.000073 rate, 0.500161 seconds, 33216 images
520: 1.454513, 1.649764 avg, 0.000073 rate, 0.524905 seconds, 33280 images
521: 1.441697, 1.628958 avg, 0.000074 rate, 0.541751 seconds, 33344 images
522: 1.468733, 1.612935 avg, 0.000074 rate, 0.616557 seconds, 33408 images
523: 1.353449, 1.586986 avg, 0.000075 rate, 0.485869 seconds, 33472 images
524: 1.340900, 1.562378 avg, 0.000075 rate, 0.605618 seconds, 33536 images
525: 1.684780, 1.574618 avg, 0.000076 rate, 0.604143 seconds, 33600 images
526: 1.715248, 1.588681 avg, 0.000077 rate, 0.495740 seconds, 33664 images
527: 1.528389, 1.582652 avg, 0.000077 rate, 0.527841 seconds, 33728 images
528: 1.532708, 1.577657 avg, 0.000078 rate, 0.520896 seconds, 33792 images
529: 1.680529, 1.587945 avg, 0.000078 rate, 0.576856 seconds, 33856 images
530: 1.423658, 1.571516 avg, 0.000079 rate, 0.458617 seconds, 33920 images
531: 1.490347, 1.563399 avg, 0.000080 rate, 0.577149 seconds, 33984 images
532: 1.634071, 1.570466 avg, 0.000080 rate, 0.570082 seconds, 34048 images
533: 1.441384, 1.557558 avg, 0.000081 rate, 0.529584 seconds, 34112 images
534: 1.548170, 1.556619 avg, 0.000081 rate, 0.477450 seconds, 34176 images
535: 1.563901, 1.557347 avg, 0.000082 rate, 0.616969 seconds, 34240 images
536: 1.314014, 1.533014 avg, 0.000083 rate, 0.479839 seconds, 34304 images
537: 1.612638, 1.540977 avg, 0.000083 rate, 0.508044 seconds, 34368 images
538: 1.539857, 1.540865 avg, 0.000084 rate, 0.490301 seconds, 34432 images
539: 1.576604, 1.544439 avg, 0.000084 rate, 0.490757 seconds, 34496 images
540: 1.560682, 1.546063 avg, 0.000085 rate, 0.603516 seconds, 34560 images
541: 1.323650, 1.523822 avg, 0.000086 rate, 0.617820 seconds, 34624 images
542: 1.608057, 1.532245 avg, 0.000086 rate, 0.476407 seconds, 34688 images
543: 1.507796, 1.529800 avg, 0.000087 rate, 0.541698 seconds, 34752 images
544: 1.417307, 1.518551 avg, 0.000088 rate, 0.634758 seconds, 34816 images
545: 1.523325, 1.519028 avg, 0.000088 rate, 0.495452 seconds, 34880 images
546: 1.490456, 1.516171 avg, 0.000089 rate, 0.534416 seconds, 34944 images
547: 1.384935, 1.503047 avg, 0.000090 rate, 0.594381 seconds, 35008 images
548: 1.654929, 1.518236 avg, 0.000090 rate, 0.481294 seconds, 35072 images
549: 1.435403, 1.509952 avg, 0.000091 rate, 0.602865 seconds, 35136 images
550: 1.296090, 1.488566 avg, 0.000092 rate, 0.552634 seconds, 35200 images
551: 1.304153, 1.470125 avg, 0.000092 rate, 0.536617 seconds, 35264 images
552: 1.448068, 1.467919 avg, 0.000093 rate, 0.630525 seconds, 35328 images
553: 1.392815, 1.460409 avg, 0.000094 rate, 0.523778 seconds, 35392 images
554: 1.347977, 1.449165 avg, 0.000094 rate, 0.483699 seconds, 35456 images
555: 1.423340, 1.446583 avg, 0.000095 rate, 0.468374 seconds, 35520 images
556: 1.180517, 1.419976 avg, 0.000096 rate, 0.627015 seconds, 35584 images
557: 1.247660, 1.402745 avg, 0.000096 rate, 0.528145 seconds, 35648 images
558: 1.448449, 1.407315 avg, 0.000097 rate, 0.470744 seconds, 35712 images
559: 1.293044, 1.395888 avg, 0.000098 rate, 0.629870 seconds, 35776 images
560: 1.465362, 1.402835 avg, 0.000098 rate, 0.490364 seconds, 35840 images
561: 1.505561, 1.413108 avg, 0.000099 rate, 0.624567 seconds, 35904 images
562: 1.317080, 1.403505 avg, 0.000100 rate, 0.597958 seconds, 35968 images
563: 1.208849, 1.384040 avg, 0.000100 rate, 0.473443 seconds, 36032 images
564: 1.437299, 1.389366 avg, 0.000101 rate, 0.613206 seconds, 36096 images
565: 1.416003, 1.392029 avg, 0.000102 rate, 0.495733 seconds, 36160 images
566: 1.409000, 1.393726 avg, 0.000103 rate, 0.470389 seconds, 36224 images
567: 1.475386, 1.401892 avg, 0.000103 rate, 0.629875 seconds, 36288 images
568: 1.377260, 1.399429 avg, 0.000104 rate, 0.522890 seconds, 36352 images
569: 1.401024, 1.399589 avg, 0.000105 rate, 0.485292 seconds, 36416 images
570: 1.450582, 1.404688 avg, 0.000106 rate, 0.446338 seconds, 36480 images
571: 1.490267, 1.413246 avg, 0.000106 rate, 0.616216 seconds, 36544 images
572: 1.205209, 1.392442 avg, 0.000107 rate, 0.589703 seconds, 36608 images
573: 1.225269, 1.375725 avg, 0.000108 rate, 0.511836 seconds, 36672 images
574: 1.177447, 1.355897 avg, 0.000109 rate, 0.468102 seconds, 36736 images
575: 1.340290, 1.354336 avg, 0.000109 rate, 0.604766 seconds, 36800 images
576: 1.485980, 1.367501 avg, 0.000110 rate, 0.614550 seconds, 36864 images
577: 1.215328, 1.352283 avg, 0.000111 rate, 0.488169 seconds, 36928 images
578: 1.357406, 1.352796 avg, 0.000112 rate, 0.551335 seconds, 36992 images
579: 1.217555, 1.339272 avg, 0.000112 rate, 0.486859 seconds, 37056 images
580: 1.229923, 1.328337 avg, 0.000113 rate, 0.471870 seconds, 37120 images
581: 1.258906, 1.321394 avg, 0.000114 rate, 0.515213 seconds, 37184 images
582: 1.107141, 1.299968 avg, 0.000115 rate, 0.620751 seconds, 37248 images
583: 1.284264, 1.298398 avg, 0.000116 rate, 0.568827 seconds, 37312 images
584: 1.422132, 1.310771 avg, 0.000116 rate, 0.604448 seconds, 37376 images
585: 1.532619, 1.332956 avg, 0.000117 rate, 0.566055 seconds, 37440 images
586: 1.395664, 1.339227 avg, 0.000118 rate, 0.492534 seconds, 37504 images
587: 1.102969, 1.315601 avg, 0.000119 rate, 0.528173 seconds, 37568 images
588: 1.020382, 1.286079 avg, 0.000120 rate, 0.523871 seconds, 37632 images
589: 1.058939, 1.263365 avg, 0.000120 rate, 0.612253 seconds, 37696 images
590: 1.268393, 1.263868 avg, 0.000121 rate, 0.484416 seconds, 37760 images
591: 1.175135, 1.254995 avg, 0.000122 rate, 0.594352 seconds, 37824 images
592: 1.329482, 1.262443 avg, 0.000123 rate, 0.569100 seconds, 37888 images
593: 1.280701, 1.264269 avg, 0.000124 rate, 0.606449 seconds, 37952 images
594: 1.426811, 1.280523 avg, 0.000124 rate, 0.555333 seconds, 38016 images
595: 1.285514, 1.281022 avg, 0.000125 rate, 0.497538 seconds, 38080 images
596: 1.470976, 1.300018 avg, 0.000126 rate, 0.625883 seconds, 38144 images
597: 1.117118, 1.281728 avg, 0.000127 rate, 0.605597 seconds, 38208 images
598: 1.250803, 1.278635 avg, 0.000128 rate, 0.459788 seconds, 38272 images
599: 1.190147, 1.269787 avg, 0.000129 rate, 0.491832 seconds, 38336 images
600: 1.091360, 1.251944 avg, 0.000130 rate, 0.535890 seconds, 38400 images
601: 1.390526, 1.265802 avg, 0.000130 rate, 0.590037 seconds, 38464 images
602: 1.063914, 1.245613 avg, 0.000131 rate, 0.589918 seconds, 38528 images
603: 1.368268, 1.257879 avg, 0.000132 rate, 0.527942 seconds, 38592 images
604: 1.180599, 1.250151 avg, 0.000133 rate, 0.502498 seconds, 38656 images
605: 1.212221, 1.246358 avg, 0.000134 rate, 0.611492 seconds, 38720 images
606: 1.216038, 1.243326 avg, 0.000135 rate, 0.580116 seconds, 38784 images
607: 1.197512, 1.238744 avg, 0.000136 rate, 0.620910 seconds, 38848 images
608: 1.082862, 1.223156 avg, 0.000137 rate, 0.513340 seconds, 38912 images
609: 1.227437, 1.223584 avg, 0.000138 rate, 0.489873 seconds, 38976 images
610: 1.321293, 1.233355 avg, 0.000138 rate, 0.606783 seconds, 39040 images
611: 1.195765, 1.229596 avg, 0.000139 rate, 0.614943 seconds, 39104 images
612: 1.089735, 1.215610 avg, 0.000140 rate, 0.528428 seconds, 39168 images
613: 1.277868, 1.221836 avg, 0.000141 rate, 0.518268 seconds, 39232 images
614: 1.147759, 1.214428 avg, 0.000142 rate, 0.519413 seconds, 39296 images
615: 1.222078, 1.215193 avg, 0.000143 rate, 0.521215 seconds, 39360 images
616: 1.016457, 1.195320 avg, 0.000144 rate, 0.514197 seconds, 39424 images
617: 1.226772, 1.198465 avg, 0.000145 rate, 0.609034 seconds, 39488 images
618: 1.147166, 1.193335 avg, 0.000146 rate, 0.465533 seconds, 39552 images
619: 1.054426, 1.179444 avg, 0.000147 rate, 0.595850 seconds, 39616 images
620: 0.899899, 1.151490 avg, 0.000148 rate, 0.443367 seconds, 39680 images
621: 1.042276, 1.140568 avg, 0.000149 rate, 0.626207 seconds, 39744 images
622: 1.041692, 1.130681 avg, 0.000150 rate, 0.491900 seconds, 39808 images
623: 0.929646, 1.110577 avg, 0.000151 rate, 0.466814 seconds, 39872 images
624: 0.877263, 1.087246 avg, 0.000152 rate, 0.624711 seconds, 39936 images
625: 1.085532, 1.087074 avg, 0.000153 rate, 0.591749 seconds, 40000 images
626: 0.939858, 1.072353 avg, 0.000154 rate, 0.604866 seconds, 40064 images
627: 1.181014, 1.083219 avg, 0.000155 rate, 0.494032 seconds, 40128 images
628: 1.089943, 1.083891 avg, 0.000156 rate, 0.609972 seconds, 40192 images
629: 0.895993, 1.065101 avg, 0.000157 rate, 0.519284 seconds, 40256 images
630: 1.114032, 1.069994 avg, 0.000158 rate, 0.497653 seconds, 40320 images
631: 1.102297, 1.073225 avg, 0.000159 rate, 0.626346 seconds, 40384 images
632: 1.166028, 1.082505 avg, 0.000160 rate, 0.540056 seconds, 40448 images
633: 0.973959, 1.071650 avg, 0.000161 rate, 0.477269 seconds, 40512 images
634: 1.189136, 1.083399 avg, 0.000162 rate, 0.598542 seconds, 40576 images
635: 1.129483, 1.088007 avg, 0.000163 rate, 0.523859 seconds, 40640 images
636: 0.940962, 1.073303 avg, 0.000164 rate, 0.541802 seconds, 40704 images
637: 1.177126, 1.083685 avg, 0.000165 rate, 0.506857 seconds, 40768 images
638: 1.048562, 1.080173 avg, 0.000166 rate, 0.471118 seconds, 40832 images
639: 1.167287, 1.088884 avg, 0.000167 rate, 0.473650 seconds, 40896 images
640: 1.058841, 1.085880 avg, 0.000168 rate, 0.584605 seconds, 40960 images
641: 0.975767, 1.074869 avg, 0.000169 rate, 0.613115 seconds, 41024 images
642: 1.025758, 1.069957 avg, 0.000170 rate, 0.605513 seconds, 41088 images
643: 1.037582, 1.066720 avg, 0.000171 rate, 0.465330 seconds, 41152 images
644: 1.095464, 1.069594 avg, 0.000172 rate, 0.626281 seconds, 41216 images
645: 0.967278, 1.059363 avg, 0.000173 rate, 0.477969 seconds, 41280 images
646: 1.045654, 1.057992 avg, 0.000174 rate, 0.617282 seconds, 41344 images
647: 0.972025, 1.049395 avg, 0.000175 rate, 0.510877 seconds, 41408 images
648: 1.135611, 1.058017 avg, 0.000176 rate, 0.599744 seconds, 41472 images
649: 0.973940, 1.049609 avg, 0.000177 rate, 0.597027 seconds, 41536 images
650: 1.081853, 1.052834 avg, 0.000179 rate, 0.463404 seconds, 41600 images
651: 0.851072, 1.032658 avg, 0.000180 rate, 0.502797 seconds, 41664 images
652: 0.877089, 1.017101 avg, 0.000181 rate, 0.617864 seconds, 41728 images
653: 1.055813, 1.020972 avg, 0.000182 rate, 0.477697 seconds, 41792 images
654: 0.927108, 1.011585 avg, 0.000183 rate, 0.627309 seconds, 41856 images
655: 1.142743, 1.024701 avg, 0.000184 rate, 0.527841 seconds, 41920 images
656: 0.911940, 1.013425 avg, 0.000185 rate, 0.471430 seconds, 41984 images
657: 1.077784, 1.019861 avg, 0.000186 rate, 0.518830 seconds, 42048 images
658: 0.938332, 1.011708 avg, 0.000187 rate, 0.448043 seconds, 42112 images
659: 0.797356, 0.990273 avg, 0.000189 rate, 0.616246 seconds, 42176 images
660: 1.004110, 0.991657 avg, 0.000190 rate, 0.577045 seconds, 42240 images
661: 0.942600, 0.986751 avg, 0.000191 rate, 0.624615 seconds, 42304 images
662: 0.926503, 0.980726 avg, 0.000192 rate, 0.572842 seconds, 42368 images
663: 0.791678, 0.961821 avg, 0.000193 rate, 0.493025 seconds, 42432 images
664: 0.912782, 0.956917 avg, 0.000194 rate, 0.613500 seconds, 42496 images
665: 0.971467, 0.958372 avg, 0.000196 rate, 0.601718 seconds, 42560 images
666: 1.002185, 0.962754 avg, 0.000197 rate, 0.518302 seconds, 42624 images
